era,set_name,abbreviation,group_id,productId,name,cleanName,number,rarity,cardType,hp,stage,subTypeName,marketPrice,lowPrice,midPrice,pokebulb_price
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590001,Meowstic,Meowstic,085/191,Uncommon,Psychic,90,Stage 1,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590001,Meowstic,Meowstic,085/191,Uncommon,Psychic,90,Stage 1,Reverse Holofoil,0.22,0.08,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590069,Sylveon ex,Sylveon ex,086/191,Double Rare,Psychic,270,Stage 1,Holofoil,2.38,1.0,2.5,3.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589914,Dedenne,Dedenne,087/191,Common,Psychic,70,Basic,Normal,0.15,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589914,Dedenne,Dedenne,087/191,Common,Psychic,70,Basic,Reverse Holofoil,0.19,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590096,Xerneas,Xerneas,088/191,Uncommon,Psychic,130,Basic,Normal,0.05,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590096,Xerneas,Xerneas,088/191,Uncommon,Psychic,130,Basic,Reverse Holofoil,0.23,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590013,Oricorio - 089/191,Oricorio 089 191,089/191,Common,Psychic,90,Basic,Normal,0.07,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590013,Oricorio - 089/191,Oricorio 089 191,089/191,Common,Psychic,90,Basic,Reverse Holofoil,0.07,0.02,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590038,Sandygast,Sandygast,090/191,Common,Psychic,90,Basic,Normal,0.02,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590038,Sandygast,Sandygast,090/191,Common,Psychic,90,Basic,Reverse Holofoil,0.1,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590018,Palossand ex - 091/191,Palossand ex 091 191,091/191,Double Rare,Psychic,280,Stage 1,Holofoil,0.72,0.2,0.81,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590072,Tapu Lele,Tapu Lele,092/191,Rare,Psychic,110,Basic,Holofoil,0.09,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590072,Tapu Lele,Tapu Lele,092/191,Rare,Psychic,110,Basic,Reverse Holofoil,0.17,0.03,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589968,Indeedee,Indeedee,093/191,Uncommon,Psychic,100,Basic,Normal,0.06,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589968,Indeedee,Indeedee,093/191,Uncommon,Psychic,100,Basic,Reverse Holofoil,0.2,0.04,0.21,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589948,Flittle,Flittle,094/191,Common,Psychic,40,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589948,Flittle,Flittle,094/191,Common,Psychic,40,Basic,Reverse Holofoil,0.14,0.02,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589935,Espathra,Espathra,095/191,Uncommon,Psychic,120,Stage 1,Normal,0.06,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589935,Espathra,Espathra,095/191,Uncommon,Psychic,120,Stage 1,Reverse Holofoil,0.25,0.1,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589949,Flutter Mane,Flutter Mane,096/191,Uncommon,Psychic,90,Basic,Normal,0.07,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589949,Flutter Mane,Flutter Mane,096/191,Uncommon,Psychic,90,Basic,Reverse Holofoil,0.17,0.07,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589955,Gimmighoul,Gimmighoul,097/191,Common,Psychic,70,Basic,Normal,0.18,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589955,Gimmighoul,Gimmighoul,097/191,Common,Psychic,70,Basic,Reverse Holofoil,0.23,0.02,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589995,Mankey,Mankey,098/191,Common,Fighting,60,Basic,Normal,0.1,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589995,Mankey,Mankey,098/191,Common,Fighting,60,Basic,Reverse Holofoil,0.06,0.03,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590029,Primeape,Primeape,099/191,Common,Fighting,110,Stage 1,Normal,0.06,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590029,Primeape,Primeape,099/191,Common,Fighting,110,Stage 1,Reverse Holofoil,0.12,0.02,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589863,Annihilape,Annihilape,100/191,Uncommon,Fighting,140,Stage 2,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589863,Annihilape,Annihilape,100/191,Uncommon,Fighting,140,Stage 2,Reverse Holofoil,0.24,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590016,Paldean Tauros - 101/191,Paldean Tauros 101 191,101/191,Uncommon,Fighting,130,Basic,Normal,0.06,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590016,Paldean Tauros - 101/191,Paldean Tauros 101 191,101/191,Uncommon,Fighting,130,Basic,Reverse Holofoil,0.24,0.01,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590023,Phanpy - 102/191,Phanpy 102 191,102/191,Common,Fighting,80,Basic,Normal,0.07,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590023,Phanpy - 102/191,Phanpy 102 191,102/191,Common,Fighting,80,Basic,Reverse Holofoil,0.18,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589919,Donphan,Donphan,103/191,Common,Fighting,150,Stage 1,Normal,0.07,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589919,Donphan,Donphan,103/191,Common,Fighting,150,Stage 1,Reverse Holofoil,0.15,0.01,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590081,Trapinch,Trapinch,104/191,Common,Fighting,60,Basic,Normal,0.03,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590081,Trapinch,Trapinch,104/191,Common,Fighting,60,Basic,Reverse Holofoil,0.1,0.01,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590085,Vibrava - 105/191,Vibrava 105 191,105/191,Common,Fighting,90,Stage 1,Normal,0.12,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590085,Vibrava - 105/191,Vibrava 105 191,105/191,Common,Fighting,90,Stage 1,Reverse Holofoil,0.15,0.02,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589950,Flygon ex - 106/191,Flygon ex 106 191,106/191,Double Rare,Fighting,310,Stage 2,Holofoil,0.73,0.45,0.83,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589953,Gastrodon,Gastrodon,107/191,Rare,Fighting,130,Stage 1,Holofoil,0.09,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589953,Gastrodon,Gastrodon,107/191,Rare,Fighting,130,Stage 1,Reverse Holofoil,0.18,0.05,0.22,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589926,Drilbur,Drilbur,108/191,Common,Fighting,70,Basic,Normal,0.04,0.01,0.1,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589926,Drilbur,Drilbur,108/191,Common,Fighting,70,Basic,Reverse Holofoil,0.15,0.02,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589938,Excadrill,Excadrill,109/191,Common,Fighting,120,Stage 1,Normal,0.02,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589938,Excadrill,Excadrill,109/191,Common,Fighting,120,Stage 1,Reverse Holofoil,0.07,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589980,Landorus,Landorus,110/191,Rare,Fighting,130,Basic,Holofoil,0.1,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589980,Landorus,Landorus,110/191,Rare,Fighting,130,Basic,Reverse Holofoil,0.2,0.03,0.22,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590022,Passimian,Passimian,111/191,Uncommon,Fighting,110,Basic,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590022,Passimian,Passimian,111/191,Uncommon,Fighting,110,Basic,Reverse Holofoil,0.22,0.05,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589903,Clobbopus - 112/191,Clobbopus 112 191,112/191,Common,Fighting,70,Basic,Normal,0.09,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589903,Clobbopus - 112/191,Clobbopus 112 191,112/191,Common,Fighting,70,Basic,Reverse Holofoil,0.1,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589960,Grapploct,Grapploct,113/191,Common,Fighting,140,Stage 1,Normal,0.06,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589960,Grapploct,Grapploct,113/191,Common,Fighting,140,Stage 1,Reverse Holofoil,0.16,0.01,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589956,Glimmet,Glimmet,114/191,Common,Fighting,70,Basic,Normal,0.02,0.01,0.1,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589956,Glimmet,Glimmet,114/191,Common,Fighting,70,Basic,Reverse Holofoil,0.12,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589957,Glimmora,Glimmora,115/191,Common,Fighting,130,Stage 1,Normal,0.08,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589957,Glimmora,Glimmora,115/191,Common,Fighting,130,Stage 1,Reverse Holofoil,0.14,0.01,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589979,Koraidon,Koraidon,116/191,Uncommon,Fighting,130,Basic,Normal,0.06,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589979,Koraidon,Koraidon,116/191,Uncommon,Fighting,130,Basic,Reverse Holofoil,0.17,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589916,Deino,Deino,117/191,Common,Darkness,70,Basic,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589916,Deino,Deino,117/191,Common,Darkness,70,Basic,Reverse Holofoil,0.14,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590101,Zweilous,Zweilous,118/191,Common,Darkness,100,Stage 1,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590101,Zweilous,Zweilous,118/191,Common,Darkness,100,Stage 1,Reverse Holofoil,0.12,0.02,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589965,Hydreigon ex - 119/191,Hydreigon ex 119 191,119/191,Double Rare,Darkness,330,Stage 2,Holofoil,0.91,0.43,0.99,1.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590047,Shroodle,Shroodle,120/191,Common,Darkness,60,Basic,Normal,0.03,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590047,Shroodle,Shroodle,120/191,Common,Darkness,60,Basic,Reverse Holofoil,0.12,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589959,Grafaiai,Grafaiai,121/191,Uncommon,Darkness,100,Stage 1,Normal,0.02,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589959,Grafaiai,Grafaiai,121/191,Uncommon,Darkness,100,Stage 1,Reverse Holofoil,0.24,0.01,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589855,Alolan Diglett,Alolan Diglett,122/191,Common,Metal,50,Basic,Normal,0.08,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589855,Alolan Diglett,Alolan Diglett,122/191,Common,Metal,50,Basic,Reverse Holofoil,0.16,0.02,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,123/191,Uncommon,Metal,110,Stage 1,Normal,0.08,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,123/191,Uncommon,Metal,110,Stage 1,Reverse Holofoil,0.21,0.01,0.23,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590051,Skarmory - 124/191,Skarmory 124 191,124/191,Common,Metal,110,Basic,Normal,0.08,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590051,Skarmory - 124/191,Skarmory 124 191,124/191,Common,Metal,110,Basic,Reverse Holofoil,0.13,0.02,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590034,Registeel,Registeel,125/191,Uncommon,Metal,130,Basic,Normal,0.03,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590034,Registeel,Registeel,125/191,Uncommon,Metal,130,Basic,Reverse Holofoil,0.15,0.04,0.21,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589882,Bronzor,Bronzor,126/191,Common,Metal,60,Basic,Normal,0.02,0.01,0.1,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589882,Bronzor,Bronzor,126/191,Common,Metal,60,Basic,Reverse Holofoil,0.07,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589881,Bronzong,Bronzong,127/191,Common,Metal,130,Stage 1,Normal,0.09,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589881,Bronzong,Bronzong,127/191,Common,Metal,130,Stage 1,Reverse Holofoil,0.11,0.01,0.17,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589978,Klefki,Klefki,128/191,Common,Metal,70,Basic,Normal,0.04,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589978,Klefki,Klefki,128/191,Common,Metal,70,Basic,Reverse Holofoil,0.13,0.01,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589927,Duraludon,Duraludon,129/191,Common,Metal,130,Basic,Normal,0.05,0.01,0.1,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589927,Duraludon,Duraludon,129/191,Common,Metal,130,Basic,Reverse Holofoil,0.17,0.03,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589867,Archaludon ex - 130/191,Archaludon ex 130 191,130/191,Double Rare,Metal,300,Stage 1,Holofoil,0.69,0.25,0.86,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589954,Gholdengo,Gholdengo,131/191,Uncommon,Metal,130,Stage 1,Normal,0.06,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589954,Gholdengo,Gholdengo,131/191,Uncommon,Metal,130,Stage 1,Reverse Holofoil,0.27,0.05,0.26,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589970,Iron Crown,Iron Crown,132/191,Rare,Metal,130,Basic,Holofoil,0.11,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589970,Iron Crown,Iron Crown,132/191,Rare,Metal,130,Basic,Reverse Holofoil,0.23,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589858,Alolan Exeggutor ex - 133/191,Alolan Exeggutor ex 133 191,133/191,Double Rare,Dragon,300,Stage 1,Holofoil,0.72,0.3,0.89,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589861,Altaria,Altaria,134/191,Uncommon,Dragon,120,Stage 1,Normal,0.08,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589861,Altaria,Altaria,134/191,Uncommon,Dragon,120,Stage 1,Reverse Holofoil,0.25,0.02,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589918,Dialga,Dialga,135/191,Rare,Dragon,130,Basic,Holofoil,0.18,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589918,Dialga,Dialga,135/191,Rare,Dragon,130,Basic,Reverse Holofoil,0.27,0.07,0.27,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590017,Palkia,Palkia,136/191,Rare,Dragon,130,Basic,Holofoil,0.12,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590017,Palkia,Palkia,136/191,Rare,Dragon,130,Basic,Reverse Holofoil,0.23,0.04,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590082,Turtonator,Turtonator,137/191,Uncommon,Dragon,120,Basic,Normal,0.03,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590082,Turtonator,Turtonator,137/191,Uncommon,Dragon,120,Basic,Reverse Holofoil,0.16,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589866,Applin,Applin,138/191,Common,Dragon,40,Basic,Normal,0.16,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589866,Applin,Applin,138/191,Common,Dragon,40,Basic,Reverse Holofoil,0.21,0.01,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589946,Flapple - 139/191,Flapple 139 191,139/191,Uncommon,Dragon,80,Stage 1,Normal,0.12,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589946,Flapple - 139/191,Flapple 139 191,139/191,Uncommon,Dragon,80,Stage 1,Reverse Holofoil,0.23,0.04,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589864,Appletun - 140/191,Appletun 140 191,140/191,Uncommon,Dragon,90,Stage 1,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589864,Appletun - 140/191,Appletun 140 191,140/191,Uncommon,Dragon,90,Stage 1,Reverse Holofoil,0.21,0.03,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589937,Eternatus,Eternatus,141/191,Rare,Dragon,150,Basic,Holofoil,0.21,0.01,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589937,Eternatus,Eternatus,141/191,Rare,Dragon,150,Basic,Reverse Holofoil,0.33,0.01,0.32,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590073,Tatsugiri ex - 142/191,Tatsugiri ex 142 191,142/191,Double Rare,Dragon,160,Basic,Holofoil,0.77,0.39,0.86,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589932,Eevee,Eevee,143/191,Common,Colorless,50,Basic,Normal,0.2,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589932,Eevee,Eevee,143/191,Common,Colorless,50,Basic,Reverse Holofoil,0.39,0.09,0.37,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590060,Snorlax,Snorlax,144/191,Common,Colorless,150,Basic,Normal,0.27,0.01,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590060,Snorlax,Snorlax,144/191,Common,Colorless,150,Basic,Reverse Holofoil,0.45,0.08,0.44,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590056,Slakoth - 145/191,Slakoth 145 191,145/191,Common,Colorless,60,Basic,Normal,0.12,0.01,0.13,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590056,Slakoth - 145/191,Slakoth 145 191,145/191,Common,Colorless,60,Basic,Reverse Holofoil,0.17,0.04,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590088,Vigoroth,Vigoroth,146/191,Common,Colorless,90,Stage 1,Normal,0.04,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590088,Vigoroth,Vigoroth,146/191,Common,Colorless,90,Stage 1,Reverse Holofoil,0.26,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590054,Slaking ex - 147/191,Slaking ex 147 191,147/191,Double Rare,Colorless,340,Stage 2,Holofoil,0.71,0.25,0.85,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590068,Swablu,Swablu,148/191,Common,Colorless,50,Basic,Normal,0.08,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590068,Swablu,Swablu,148/191,Common,Colorless,50,Basic,Reverse Holofoil,0.17,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590098,Zangoose,Zangoose,149/191,Common,Colorless,90,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590098,Zangoose,Zangoose,149/191,Common,Colorless,90,Basic,Reverse Holofoil,0.15,0.03,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589974,Kecleon - 150/191,Kecleon 150 191,150/191,Common,Colorless,70,Basic,Normal,0.14,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589974,Kecleon - 150/191,Kecleon 150 191,150/191,Common,Colorless,70,Basic,Reverse Holofoil,0.28,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589877,Bouffalant,Bouffalant,151/191,Common,Colorless,130,Basic,Normal,0.08,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589877,Bouffalant,Bouffalant,151/191,Common,Colorless,130,Basic,Reverse Holofoil,0.23,0.01,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590037,Rufflet,Rufflet,152/191,Common,Colorless,70,Basic,Normal,0.06,0.01,0.1,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590037,Rufflet,Rufflet,152/191,Common,Colorless,70,Basic,Reverse Holofoil,0.18,0.02,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589878,Braviary - 153/191,Braviary 153 191,153/191,Uncommon,Colorless,130,Stage 1,Normal,0.06,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589878,Braviary - 153/191,Braviary 153 191,153/191,Uncommon,Colorless,130,Stage 1,Reverse Holofoil,0.22,0.03,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589963,Helioptile,Helioptile,154/191,Common,Colorless,70,Basic,Normal,0.03,0.01,0.11,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589963,Helioptile,Helioptile,154/191,Common,Colorless,70,Basic,Reverse Holofoil,0.14,0.03,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589962,Heliolisk,Heliolisk,155/191,Common,Colorless,110,Stage 1,Normal,0.1,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589962,Heliolisk,Heliolisk,155/191,Common,Colorless,110,Stage 1,Reverse Holofoil,0.24,0.05,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590011,Oranguru,Oranguru,156/191,Common,Colorless,120,Basic,Normal,0.05,0.01,0.14,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590011,Oranguru,Oranguru,156/191,Common,Colorless,120,Basic,Reverse Holofoil,0.14,0.02,0.18,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590070,Tandemaus,Tandemaus,157/191,Common,Colorless,40,Basic,Normal,0.14,0.01,0.16,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590070,Tandemaus,Tandemaus,157/191,Common,Colorless,40,Basic,Reverse Holofoil,0.22,0.01,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589998,Maushold,Maushold,158/191,Uncommon,Colorless,80,Stage 1,Normal,0.23,0.01,0.2,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589998,Maushold,Maushold,158/191,Uncommon,Colorless,80,Stage 1,Reverse Holofoil,0.38,0.05,0.38,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589910,Cyclizar ex - 159/191,Cyclizar ex 159 191,159/191,Double Rare,Colorless,210,Basic,Holofoil,0.75,0.2,0.85,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589945,Flamigo ex,Flamigo ex,160/191,Double Rare,Colorless,200,Basic,Holofoil,0.69,0.2,0.8,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590077,Terapagos,Terapagos,161/191,Rare,Colorless,120,Basic,Holofoil,0.17,0.01,0.19,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,590077,Terapagos,Terapagos,161/191,Rare,Colorless,120,Basic,Reverse Holofoil,0.28,0.04,0.29,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589862,Amulet of Hope,Amulet of Hope,162/191,ACE SPEC Rare,Trainer - Pokemon Tool,,,Holofoil,0.51,0.1,0.49,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589873,Babiri Berry,Babiri Berry,163/191,Uncommon,Trainer - Pokemon Tool,,,Normal,0.06,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589873,Babiri Berry,Babiri Berry,163/191,Uncommon,Trainer - Pokemon Tool,,,Reverse Holofoil,0.22,0.02,0.25,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589880,Brilliant Blender,Brilliant Blender,164/191,ACE SPEC Rare,Trainer - Item,,,Holofoil,0.78,0.2,0.75,1.0
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589885,Call Bell,Call Bell,165/191,Uncommon,Trainer - Item,,,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589885,Call Bell,Call Bell,165/191,Uncommon,Trainer - Item,,,Reverse Holofoil,0.19,0.01,0.22,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589899,Chill Teaser Toy,Chill Teaser Toy,166/191,Uncommon,Trainer - Item,,,Normal,0.07,0.01,0.12,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589899,Chill Teaser Toy,Chill Teaser Toy,166/191,Uncommon,Trainer - Item,,,Reverse Holofoil,0.28,0.01,0.27,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589900,Clemont's Quick Wit - 167/191,Clemonts Quick Wit 167 191,167/191,Uncommon,Trainer - Supporter,,,Normal,0.14,0.01,0.15,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589900,Clemont's Quick Wit - 167/191,Clemonts Quick Wit 167 191,167/191,Uncommon,Trainer - Supporter,,,Reverse Holofoil,0.23,0.01,0.24,0.5
Scarlet & Violet,SV08: Surging Sparks,SSP,23651,589906,Colbur Berry,Colbur Berry,168/191,Uncommon,Trainer - Pokemon Tool,,,Normal,0.06,0.01,0.12,0.5
